timestamp,gpu_uuid,graphics_clock_mhz,memory_clock_mhz,temperature_c,power_w,utilization_percent,elapsed_s
2026/09/16 02:13:43.643,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2460.0,10251.0,75.0,449.61,98.0,932.581802773002
2026/09/16 02:13:48.684,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2415.0,10251.0,75.0,449.54,99.0,937.6312498690022
2026/09/16 02:13:53.735,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.71,98.0,942.6751602100012
2026/09/16 02:13:58.774,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.27,98.0,947.7135156760014
2026/09/16 02:14:03.808,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.3,99.0,952.7474652570017
2026/09/16 02:14:08.843,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.44,99.0,957.7831367670005
2026/09/16 02:14:13.883,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2445.0,10251.0,75.0,449.25,98.0,962.829672873002
2026/09/16 02:14:18.926,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.33,99.0,967.8729110390013
2026/09/16 02:14:23.972,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,74.0,449.81,99.0,972.9206523329995
2026/09/16 02:14:29.016,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.59,99.0,977.9576625910013
2026/09/16 02:14:34.053,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,448.96,98.0,983.0000931070026
2026/09/16 02:14:39.106,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.6,99.0,988.0542115550015
2026/09/16 02:14:44.143,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.58,99.0,993.0846533010008
2026/09/16 02:14:49.184,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2415.0,10251.0,75.0,449.75,98.0,998.1274393060012
2026/09/16 02:14:54.221,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.35,99.0,1003.162301878001
2026/09/16 02:14:59.250,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.57,99.0,1008.1991547290017
2026/09/16 02:15:04.299,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.67,99.0,1013.2474520889991
2026/09/16 02:15:09.359,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.68,99.0,1018.3101366260016
2026/09/16 02:15:14.397,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.69,99.0,1023.3396185400015
2026/09/16 02:15:19.438,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.69,99.0,1028.3825992980019
2026/09/16 02:15:24.476,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2415.0,10251.0,75.0,449.45,99.0,1033.4249857569994
2026/09/16 02:15:29.522,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2415.0,10251.0,75.0,449.56,99.0,1038.466066680001
2026/09/16 02:15:34.557,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2445.0,10251.0,75.0,449.43,99.0,1043.503295036
2026/09/16 02:15:39.597,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2415.0,10251.0,75.0,449.59,99.0,1048.5474373200013
2026/09/16 02:15:44.638,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2415.0,10251.0,75.0,449.8,99.0,1053.5821944340023
2026/09/16 02:15:49.677,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.38,99.0,1058.6300600850009
2026/09/16 02:15:54.725,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2445.0,10251.0,75.0,449.3,98.0,1063.6696479090024
2026/09/16 02:15:59.757,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.31,99.0,1068.7007382420015
2026/09/16 02:16:04.794,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2445.0,10251.0,75.0,449.42,98.0,1073.7380153129998
2026/09/16 02:16:09.829,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2415.0,10251.0,75.0,449.44,99.0,1078.7759397720001
2026/09/16 02:16:14.870,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.29,98.0,1083.8155985340018
2026/09/16 02:16:19.911,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.74,99.0,1088.8545638060023
2026/09/16 02:16:24.950,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2445.0,10251.0,75.0,449.54,98.0,1093.8944298210008
2026/09/16 02:16:29.981,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.47,99.0,1098.934764349
2026/09/16 02:16:35.026,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.4,99.0,1103.9735889370022
2026/09/16 02:16:40.070,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2415.0,10251.0,75.0,449.78,99.0,1109.016960584002
2026/09/16 02:16:45.111,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2445.0,10251.0,75.0,449.86,98.0,1114.0574606180016
2026/09/16 02:16:50.152,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.45,99.0,1119.100923037
2026/09/16 02:16:55.191,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2445.0,10251.0,75.0,449.46,97.0,1124.1377411249996
2026/09/16 02:17:00.221,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,448.97,98.0,1129.168524484001
2026/09/16 02:17:05.257,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2415.0,10251.0,75.0,449.51,98.0,1134.2111408790006
2026/09/16 02:17:10.304,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2415.0,10251.0,75.0,449.42,99.0,1139.2539393730003
2026/09/16 02:17:15.346,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2415.0,10251.0,75.0,449.47,99.0,1144.2955331760022
2026/09/16 02:17:20.383,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.36,99.0,1149.3309997840006
2026/09/16 02:17:25.423,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2445.0,10251.0,75.0,449.51,99.0,1154.3706698179994
2026/09/16 02:17:30.462,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.55,99.0,1159.4120747260022
2026/09/16 02:17:35.500,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2445.0,10251.0,75.0,449.68,98.0,1164.4500169130006
2026/09/16 02:17:40.545,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.66,97.0,1169.4985745529993
2026/09/16 02:17:45.584,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.61,98.0,1174.5321418090025
2026/09/16 02:17:50.629,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2415.0,10251.0,75.0,449.68,99.0,1179.5804140280015
2026/09/16 02:17:55.669,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2445.0,10251.0,74.0,448.83,97.0,1184.6197090500027
2026/09/16 02:18:00.712,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.55,99.0,1189.6621719130017
2026/09/16 02:18:05.742,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2415.0,10251.0,74.0,449.29,99.0,1194.6921908870027
2026/09/16 02:18:10.778,GPU-3094e1cd-3205-910b-9555-93d8401b1ce0,2430.0,10251.0,75.0,449.65,99.0,1199.7287724160014
